Stichdatum,PLZ,Geschlecht,Nachname,Anzahl,Rang,ORTBEZ18
2020-10-01,2608,w,Oppliger,7,5,Courtelary/Mtgne-Courtelary
2020-10-01,9100,w,Koller,55,5,Herisau
2020-10-01,2608,m,Augsburger,9,5,Courtelary/Mtgne-Courtelary
2020-10-01,9100,m,Signer,59,4,Herisau
2020-10-01,2610,w,Huguenin,19,5,Mont-Soleil/Mont-Crosin/St-Imier/Les Pontins
2020-10-01,9103,m,Nef,18,2,Schwellbrunn
2020-10-01,2610,m,Houriet,28,1,Mont-Soleil/Mont-Crosin/St-Imier/Les Pontins
2020-10-01,9103,m,Frehner,16,4,Schwellbrunn
2020-10-01,2610,m,Bourquin,26,2,Mont-Soleil/Mont-Crosin/St-Imier/Les Pontins
2020-10-01,9104,w,Frischknecht,28,1,Waldstatt
2020-10-01,2610,m,Gerber,19,4,Mont-Soleil/Mont-Crosin/St-Imier/Les Pontins
2020-10-01,9105,w,Knaus,22,1,Schönengrund
2020-10-01,2612,w,n/a,4,5,Cormoret
2020-10-01,9105,w,Bühler,12,5,Schönengrund
2020-10-01,2612,m,Ganguillet,11,1,Cormoret
2020-10-01,9105,w,Keller,12,5,Schönengrund
2020-10-01,2612,m,n/a,4,5,Cormoret
2020-10-01,9105,m,Keller,21,1,Schönengrund
2020-10-01,2613,w,Gerber,15,1,Villeret
2020-10-01,9105,m,Müller,20,2,Schönengrund
2020-10-01,2613,w,Keller,6,5,Villeret
2020-10-01,9105,m,Büchler,19,3,Schönengrund
2020-10-01,2613,w,Gigon,6,5,Villeret
2020-10-01,9107,w,Frischknecht,33,1,Urnäsch
2020-10-01,2613,m,Gerber,17,1,Villeret
2020-10-01,9107,m,Frischknecht,41,1,Urnäsch
2020-10-01,2613,m,Gigon,11,2,Villeret
2020-10-01,9107,m,Nef,36,2,Urnäsch
2020-10-01,2613,m,Maeder,7,5,Villeret
2020-10-01,9108,w,Rusch,42,3,Gonten/Gontenbad/Jakobsbad
2020-10-01,2615,w,Jeanneret,11,1,Montagne-Sonvilier/Sonvilier
2020-10-01,9108,m,Koch,72,1,Gonten/Gontenbad/Jakobsbad
2020-10-01,2615,w,Roth,8,2,Montagne-Sonvilier/Sonvilier
2020-10-01,9112,w,n/a,5,1,Schachen b.Herisau
2020-10-01,2615,w,Oppliger,8,2,Montagne-Sonvilier/Sonvilier
2020-10-01,9112,w,n/a,4,3,Schachen b.Herisau
2020-10-01,2615,w,Tanner,6,5,Montagne-Sonvilier/Sonvilier
2020-10-01,9112,m,Stober,6,2,Schachen b.Herisau
2020-10-01,2615,m,Oppliger,9,3,Montagne-Sonvilier/Sonvilier
2020-10-01,9112,m,Frischknecht,6,2,Schachen b.Herisau
2020-10-01,2616,w,Gonseth,10,1,Renan BE/La Cibourg
2020-10-01,9113,m,Meier,24,1,Degersheim
2020-10-01,2616,m,Oppliger,10,1,Renan BE/La Cibourg
2020-10-01,9113,m,Jakupi,23,2,Degersheim
2020-10-01,2616,m,Rufener,9,5,Renan BE/La Cibourg
2020-10-01,9113,m,Schweizer,21,4,Degersheim
2020-10-01,2710,w,Geiser,18,2,Tavannes
2020-10-01,9114,w,n/a,4,2,Hoffeld
2020-10-01,2710,w,Habegger,15,4,Tavannes
2020-10-01,9114,m,Schweizer,6,1,Hoffeld
2020-10-01,2710,w,Amstutz,13,5,Tavannes
2020-10-01,9115,m,n/a,4,4,Dicken
2020-10-01,2710,m,Geiser,17,2,Tavannes
2020-10-01,9116,w,Rutz,10,1,Wolfertswil
2020-10-01,2710,m,Gyger,14,4,Tavannes
2020-10-01,9116,w,Jud,7,3,Wolfertswil
2020-10-01,2712,w,n/a,5,3,Le Fuet
2020-10-01,9116,m,Pfister,8,2,Wolfertswil
2020-10-01,2712,m,Amstutz,6,3,Le Fuet
2020-10-01,9116,m,Kessler,6,4,Wolfertswil
2020-10-01,2713,m,n/a,4,3,Bellelay
2020-10-01,9122,w,Crivelli,18,1,Ebersol/Mogelsberg
2020-10-01,2714,w,Rebetez,34,1,Les Genevez JU/Le Prédame
2020-10-01,9122,w,Nef,14,2,Ebersol/Mogelsberg
2020-10-01,2714,w,Gigandet,22,3,Les Genevez JU/Le Prédame
2020-10-01,9122,w,Bürge,13,3,Ebersol/Mogelsberg
2020-10-01,2714,m,Ramseyer,15,5,Les Genevez JU/Le Prédame
2020-10-01,9122,w,Brunner,10,4,Ebersol/Mogelsberg
2020-10-01,2715,w,n/a,3,4,Châtelat/Monible
2020-10-01,9122,m,Siksnys,10,4,Ebersol/Mogelsberg
2020-10-01,9123,w,Bösch,8,3,Nassen
2020-10-01,9123,m,Sommerhalder,7,5,Nassen
2020-10-01,9125,w,Thoma,21,3,Brunnadern
2020-10-01,9125,m,Lieberherr,32,1,Brunnadern
2020-10-01,9125,m,Schweizer,26,3,Brunnadern
2020-10-01,9126,w,Häny,10,1,Necker
2020-10-01,9126,m,Bajramoski,7,1,Necker
2020-10-01,9126,m,Eugster,6,3,Necker
2020-10-01,9127,w,Raschle,10,1,St. Peterzell
2020-10-01,9127,w,Schweizer,7,3,St. Peterzell
2020-10-01,9127,w,Strässle,6,5,St. Peterzell
2020-10-01,9127,m,Giezendanner,14,1,St. Peterzell
2020-10-01,9200,w,Keller,61,2,Gossau SG
2020-10-01,9200,w,Müller,59,3,Gossau SG
2020-10-01,9200,w,Huber,54,5,Gossau SG
2020-10-01,9200,m,Keller,66,2,Gossau SG
2020-10-01,9200,m,Meier,43,5,Gossau SG
2020-10-01,9203,w,Egeland,15,1,Niederwil SG
2020-10-01,9203,w,Lenherr,13,2,Niederwil SG
2020-10-01,9203,w,Stricker,10,4,Niederwil SG
2020-10-01,9203,w,Schönenberger,10,4,Niederwil SG
2020-10-01,9203,m,Stricker,14,2,Niederwil SG
2020-10-01,9203,m,Klingler,12,4,Niederwil SG
2020-10-01,9204,w,Keller,25,1,Andwil SG
2020-10-01,9204,w,Zwicker,18,2,Andwil SG
2020-10-01,9204,w,Zeller,17,3,Andwil SG
2020-10-01,9204,w,Thürlemann,13,4,Andwil SG
2020-10-01,9204,m,Zeller,17,2,Andwil SG
2020-10-01,9204,m,Ledergerber,17,2,Andwil SG
2020-10-01,9205,w,Müller,21,2,Waldkirch
2020-10-01,9205,w,Sutter,20,3,Waldkirch
2020-10-01,9205,m,Thürlemann,23,1,Waldkirch
2020-10-01,9212,w,Wick,16,2,Arnegg
2020-10-01,9212,w,Manser,13,4,Arnegg
2020-10-01,9212,m,Schernthanner,22,2,Arnegg
2020-10-01,9212,m,Manser,15,3,Arnegg
2020-10-01,9213,w,Gantenbein,12,2,Hauptwil
2020-10-01,9213,w,Sutter,11,3,Hauptwil
2020-10-01,9213,w,Nater,10,4,Hauptwil
2020-10-01,9213,m,Jung,8,4,Hauptwil
2020-10-01,9213,m,Brunnschweiler,8,4,Hauptwil
2020-10-01,9214,w,Bajrami,12,2,Kradolf
2020-10-01,9214,w,Keller,8,3,Kradolf
2020-10-01,9214,m,Wittwer,10,4,Kradolf
2020-10-01,9215,w,Stump,20,1,Schönenberg TG/Buhwil
2020-10-01,9215,w,Müller,13,2,Schönenberg TG/Buhwil
2020-10-01,9215,w,Schweizer,8,4,Schönenberg TG/Buhwil
2020-10-01,9215,w,Memedi,8,4,Schönenberg TG/Buhwil
2020-10-01,9216,w,Frieden,12,2,Heldswil/Hohentannen
2020-10-01,9216,w,Niklaus,10,3,Heldswil/Hohentannen
2020-10-01,9216,m,Frieden,11,1,Heldswil/Hohentannen
2020-10-01,9216,m,Beck,10,2,Heldswil/Hohentannen
2020-10-01,9216,m,Niklaus,10,2,Heldswil/Hohentannen
2020-10-01,9216,m,Schenk,7,4,Heldswil/Hohentannen
2020-10-01,9217,m,Schweizer,8,1,Neukirch a.d. Thur
2020-10-01,9217,m,n/a,5,3,Neukirch a.d. Thur
2020-10-01,9223,w,Schenk,6,2,Halden/Schweizersholz
2020-10-01,9223,w,Müller,6,2,Halden/Schweizersholz
2020-10-01,9223,m,Müller,7,5,Halden/Schweizersholz
2020-10-01,9225,w,Rutz,7,3,Wilen (Gottshaus)/St. Pelagiberg
2020-10-01,9225,w,Allenspach,7,3,Wilen (Gottshaus)/St. Pelagiberg
2020-10-01,9225,w,Fässler,7,3,Wilen (Gottshaus)/St. Pelagiberg
2020-10-01,9225,m,Allenspach,10,1,Wilen (Gottshaus)/St. Pelagiberg
2020-10-01,9225,m,Hättenschwiler,8,2,Wilen (Gottshaus)/St. Pelagiberg
2020-10-01,9225,m,Frei,7,3,Wilen (Gottshaus)/St. Pelagiberg
2020-10-01,9225,m,Hinder,7,3,Wilen (Gottshaus)/St. Pelagiberg
2020-10-01,9230,w,Brunner,37,3,Flawil
2020-10-01,9230,m,Brunner,45,2,Flawil
2020-10-01,9230,m,Keller,38,3,Flawil
2020-10-01,9231,w,n/a,5,1,Egg (Flawil)
2020-10-01,9231,w,n/a,3,5,Egg (Flawil)
2020-10-01,9231,m,Eberth,7,1,Egg (Flawil)
2020-10-01,9240,w,Dudli,18,3,Niederglatt SG/Uzwil
2020-10-01,9240,w,Huber,14,5,Niederglatt SG/Uzwil
2020-10-01,9240,m,Mete,16,3,Niederglatt SG/Uzwil
2020-10-01,9242,w,Keller,18,2,Oberuzwil
2020-10-01,9242,m,Duhanaj,20,2,Oberuzwil
2020-10-01,9242,m,Keller,14,4,Oberuzwil
2020-10-01,9243,w,Gämperli,30,1,Jonschwil
2020-10-01,9243,w,Stadler,14,2,Jonschwil
2020-10-01,9243,w,Keller,12,4,Jonschwil
2020-10-01,9243,m,Sutter,13,5,Jonschwil
2020-10-01,9244,w,Keller,24,1,Niederuzwil
2020-10-01,9244,m,Müller,23,2,Niederuzwil
2020-10-01,9244,m,Gschwend,22,3,Niederuzwil
2020-10-01,9245,w,Jung,21,3,Sonnental/Oberbüren
2020-10-01,9245,w,Fürer,21,3,Sonnental/Oberbüren
2020-10-01,9246,w,Wagner,18,1,Niederbüren
2020-10-01,9246,w,Harder,14,3,Niederbüren
2020-10-01,9246,w,Keller,13,5,Niederbüren
2020-10-01,9246,m,Wagner,19,1,Niederbüren
2020-10-01,9246,m,Zeller,14,3,Niederbüren
2020-10-01,9247,w,Tanner,11,2,Henau
2020-10-01,9248,w,Egger,7,1,Bichwil
2020-10-01,9248,w,Holenstein,6,4,Bichwil
2020-10-01,9248,m,Egger,8,2,Bichwil
2020-10-01,9248,m,Klaus,6,5,Bichwil
2020-10-01,9249,w,n/a,5,5,Algetshausen/Niederstetten/Oberstetten
2020-10-01,9249,m,Leutenegger,7,3,Algetshausen/Niederstetten/Oberstetten
2020-10-01,9300,w,Keller,42,1,Wittenbach
2020-10-01,9300,w,Sutter,32,3,Wittenbach
2020-10-01,9300,w,Huber,29,4,Wittenbach
2020-10-01,9300,m,Eberle,37,3,Wittenbach
2020-10-01,9304,w,Eggenberger,10,4,Bernhardzell
2020-10-01,9304,m,Krapf,15,2,Bernhardzell
2020-10-01,9304,m,Hengartner,10,3,Bernhardzell
2020-10-01,9305,w,Brandes,17,1,Berg SG
2020-10-01,9305,w,Huber,9,2,Berg SG
2020-10-01,9305,w,Eigenmann,6,3,Berg SG
2020-10-01,9305,w,Germann,6,3,Berg SG
2020-10-01,9305,m,Huber,14,1,Berg SG
2020-10-01,9306,w,Popp,11,2,Freidorf TG
2020-10-01,9306,w,Hasler,11,2,Freidorf TG
2020-10-01,9306,w,Fecker,11,2,Freidorf TG
2020-10-01,9308,w,Hauser,7,3,Lömmenschwil
2020-10-01,9308,m,Germann,11,2,Lömmenschwil
2020-10-01,9308,m,Manser,9,3,Lömmenschwil
2020-10-01,9308,m,Schwizer,8,4,Lömmenschwil
2020-10-01,9308,m,Hauser,7,5,Lömmenschwil
2020-10-01,9312,w,Eberle,12,2,Häggenschwil
2020-10-01,9312,m,Eberle,17,1,Häggenschwil
2020-10-01,9312,m,Bischof,12,4,Häggenschwil
2020-10-01,9313,w,Eigenmann,13,2,Muolen
2020-10-01,9313,w,Gubser,7,5,Muolen
2020-10-01,9313,w,Angehrn,7,5,Muolen
2020-10-01,9313,m,Germann,21,1,Muolen
2020-10-01,9314,w,Stadelmann,8,2,Steinebrunn
2020-10-01,9314,w,Schmid,6,3,Steinebrunn
2020-10-01,9314,m,Kugler,9,1,Steinebrunn
2020-10-01,9314,m,Müller,7,3,Steinebrunn
2020-10-01,9314,m,Steiner,6,4,Steinebrunn
2020-10-01,9315,w,Stäheli,15,4,Winden/Neukirch (Egnach)
2020-10-01,9315,m,Soller,18,3,Winden/Neukirch (Egnach)
2020-10-01,9315,m,Brühlmann,15,4,Winden/Neukirch (Egnach)
2020-10-01,9320,w,Keller,31,3,Stachen/Frasnacht/Arbon
2020-10-01,9320,w,Huber,30,4,Stachen/Frasnacht/Arbon
2020-10-01,9320,w,Meier,29,5,Stachen/Frasnacht/Arbon
2020-10-01,9320,m,Sonderegger,30,3,Stachen/Frasnacht/Arbon
2020-10-01,9322,w,Müller,20,1,Egnach
2020-10-01,9322,m,Gsell,10,5,Egnach
2020-10-01,2716,w,n/a,5,4,Sornetan
2020-10-01,9322,m,Carpineta,10,5,Egnach
2020-10-01,2716,w,n/a,4,5,Sornetan
2020-10-01,9323,w,Popp,25,2,Steinach
2020-10-01,2717,w,Amstutz,22,1,Fornet-Dessous/Rebévelier
2020-10-01,9323,w,Schmid,19,4,Steinach
2020-10-01,2718,w,Rebetez,20,3,Lajoux JU/Fornet-Dessus
2020-10-01,9323,m,Orthmann,15,5,Steinach
2020-10-01,2718,w,Hulmann,14,4,Lajoux JU/Fornet-Dessus
2020-10-01,9325,w,Keller,16,2,Roggwil TG
2020-10-01,2720,w,Vuilleumier,71,1,La Tanne/Tramelan
2020-10-01,9325,m,Müller,56,1,Roggwil TG
2020-10-01,2720,w,Gerber,39,2,La Tanne/Tramelan
2020-10-01,9325,m,Keller,11,5,Roggwil TG
2020-10-01,2720,w,Droz,22,5,La Tanne/Tramelan
2020-10-01,9326,w,Müller,12,3,Horn
2020-10-01,2720,w,Chatelain,22,5,La Tanne/Tramelan
2020-10-01,9326,m,Eggenberger,16,2,Horn
2020-10-01,2720,m,Vuilleumier,65,1,La Tanne/Tramelan
2020-10-01,9326,m,Keller,13,4,Horn
2020-10-01,2720,m,Rossel,25,5,La Tanne/Tramelan
2020-10-01,9327,w,Hochreutener,10,3,Tübach
2020-10-01,2720,m,Mathez,25,5,La Tanne/Tramelan
2020-10-01,9327,m,Rutishauser,34,1,Tübach
2020-10-01,2722,w,Vuilleumier,9,1,Les Reussilles
2020-10-01,9327,m,Müller,19,2,Tübach
2020-10-01,2722,w,n/a,5,5,Les Reussilles
2020-10-01,9327,m,Neher,17,3,Tübach
2020-10-01,2723,w,Hofstetter,7,2,Mont-Tramelan
2020-10-01,9400,w,Morina,19,3,Rorschach
2020-10-01,2723,w,n/a,3,4,Mont-Tramelan
2020-10-01,9400,m,Müller,29,1,Rorschach
2020-10-01,2723,m,Hofstetter,7,2,Mont-Tramelan
2020-10-01,9402,w,Eberle,26,2,Mörschwil
2020-10-01,2723,m,n/a,5,3,Mont-Tramelan
2020-10-01,9402,m,Müller,33,1,Mörschwil
2020-10-01,2723,m,n/a,4,4,Mont-Tramelan
2020-10-01,9402,m,Eberle,31,2,Mörschwil
2020-10-01,2732,w,Amstutz,19,3,Saicourt/Reconvilier/Saules BE/Loveresse
2020-10-01,9402,m,Hanimann,25,4,Mörschwil
2020-10-01,2732,m,Gerber,17,3,Saicourt/Reconvilier/Saules BE/Loveresse
2020-10-01,9402,m,Egger,23,5,Mörschwil
2020-10-01,2732,m,Schaer,17,3,Saicourt/Reconvilier/Saules BE/Loveresse
2020-10-01,9403,w,Schmid,40,1,Goldach
2020-10-01,2733,m,Bläsi,8,1,Pontenet
2020-10-01,9403,m,Müller,42,2,Goldach
2020-10-01,2733,m,Kummer,6,4,Pontenet
2020-10-01,9403,m,Lutz,31,4,Goldach
2020-10-01,2735,w,Houmard,22,1,Champoz/Malleray/Bévilard
2020-10-01,9404,w,Bischof,51,1,Rorschacherberg
2020-10-01,2735,m,Wahli,20,2,Champoz/Malleray/Bévilard
2020-10-01,9404,w,Weber,23,2,Rorschacherberg
2020-10-01,2735,m,Blanchard,17,4,Champoz/Malleray/Bévilard
2020-10-01,9404,w,Graf,20,4,Rorschacherberg
2020-10-01,2735,m,Perrin,16,5,Champoz/Malleray/Bévilard
2020-10-01,9404,m,Knechtle,21,5,Rorschacherberg
2020-10-01,2736,w,Burkhalter,8,2,Sorvilier
2020-10-01,9404,m,Graf,21,5,Rorschacherberg
2020-10-01,2736,w,n/a,5,4,Sorvilier
2020-10-01,9405,w,Bischof,7,1,Wienacht-Tobel
2020-10-01,2738,w,Bueche,15,2,Court
2020-10-01,9405,w,n/a,5,2,Wienacht-Tobel
2020-10-01,2738,w,Leuenberger,13,3,Court
2020-10-01,9405,w,n/a,4,4,Wienacht-Tobel
2020-10-01,2738,w,Frei,12,4,Court
2020-10-01,9405,m,Bischof,9,1,Wienacht-Tobel
2020-10-01,2738,m,Leuenberger,16,4,Court
2020-10-01,9405,m,n/a,5,3,Wienacht-Tobel
2020-10-01,2738,m,Frei,16,4,Court
2020-10-01,9410,w,Graf,45,1,Heiden
2020-10-01,2740,w,Gerber,27,1,Moutier
2020-10-01,9410,w,Rohner,22,5,Heiden
2020-10-01,2740,w,Roos,21,2,Moutier
2020-10-01,9410,m,Niederer,31,3,Heiden
2020-10-01,2740,w,Kimel,20,3,Moutier
2020-10-01,9410,m,Hohl,25,5,Heiden
2020-10-01,2742,m,Mérillat,11,1,Perrefitte
2020-10-01,9411,m,Sturzenegger,15,1,Reute AR/Schachen b. Reute
2020-10-01,2742,m,Heyer,6,3,Perrefitte
2020-10-01,9422,w,Tobler,17,1,Staad SG
2020-10-01,2743,w,n/a,5,3,Eschert
2020-10-01,9422,w,Hutter,16,2,Staad SG
2020-10-01,2743,m,Leuenberger,7,3,Eschert
2020-10-01,9422,w,Kast,16,2,Staad SG
2020-10-01,2743,m,Naine,7,3,Eschert
2020-10-01,9422,w,Beqiraj,16,2,Staad SG
2020-10-01,2743,m,Koch,6,5,Eschert
2020-10-01,9423,w,Fuchs,8,2,Altenrhein
2020-10-01,2744,m,Chédel,6,1,Belprahon
2020-10-01,9423,w,Bosshart,8,2,Altenrhein
2020-10-01,2744,m,n/a,4,4,Belprahon
2020-10-01,9423,w,Bischof,8,2,Altenrhein
2020-10-01,2745,w,Wisard,11,1,Grandval
2020-10-01,9423,w,Hau,6,5,Altenrhein
2020-10-01,2745,w,Renggli,6,2,Grandval
2020-10-01,9423,w,Keel,6,5,Altenrhein
2020-10-01,2745,w,Gerber,6,2,Grandval
2020-10-01,9423,m,Hinnen,11,2,Altenrhein
2020-10-01,2745,m,n/a,4,5,Grandval
2020-10-01,9424,w,Ibrahimi,22,1,Rheineck
2020-10-01,2746,w,Habegger,7,4,Crémines
2020-10-01,9424,w,Rohner,18,3,Rheineck
2020-10-01,2746,m,Ristori,20,1,Crémines
2020-10-01,9424,w,Huber,16,5,Rheineck
2020-10-01,2746,m,Gobat,12,3,Crémines
2020-10-01,9424,m,Keller,21,2,Rheineck
2020-10-01,2746,m,Schrameck,10,5,Crémines
2020-10-01,9424,m,Huber,15,3,Rheineck
2020-10-01,2747,w,Stoller,8,2,Seehof/Corcelles BE
2020-10-01,9424,m,Wagner,14,5,Rheineck
2020-10-01,2747,w,Gafner,6,4,Seehof/Corcelles BE
2020-10-01,9425,w,Niederer,29,3,Thal
2020-10-01,2747,w,n/a,5,5,Seehof/Corcelles BE
2020-10-01,9425,m,Wagner,27,2,Thal
2020-10-01,2748,w,n/a,5,2,Souboz/Les Ecorcheresses
2020-10-01,9425,m,Herzog,27,2,Thal
2020-10-01,2748,m,Burkhalter,6,3,Souboz/Les Ecorcheresses
2020-10-01,9426,w,Bischof,7,3,Lutzenberg
2020-10-01,2748,m,n/a,5,4,Souboz/Les Ecorcheresses
2020-10-01,9426,w,Rohner,6,4,Lutzenberg
2020-10-01,2762,w,Habegger,6,1,Roches BE
2020-10-01,9427,w,Keller,17,2,Wolfhalden
2020-10-01,2762,w,n/a,5,2,Roches BE
2020-10-01,9427,w,Tobler,15,4,Wolfhalden
2020-10-01,2762,m,Habegger,8,1,Roches BE
2020-10-01,9427,m,Sturzenegger,24,2,Wolfhalden
2020-10-01,2762,m,n/a,4,4,Roches BE
2020-10-01,9428,w,Lipaj,30,2,Walzenhausen
2020-10-01,2762,m,n/a,3,5,Roches BE
2020-10-01,9428,w,Federer,20,5,Walzenhausen
2020-10-01,2800,w,Rais,56,1,Delémont
2020-10-01,9428,w,Frischknecht,20,5,Walzenhausen
2020-10-01,2800,w,Chételat,41,5,Delémont
2020-10-01,9430,w,Künzler,45,1,St. Margrethen SG
2020-10-01,2802,w,Scheurer,26,2,Develier
2020-10-01,9430,w,Samardzic,19,3,St. Margrethen SG
2020-10-01,2802,w,Rais,15,3,Develier
2020-10-01,9430,m,Osmani,26,2,St. Margrethen SG
2020-10-01,2802,m,Scheurer,23,2,Develier
2020-10-01,9430,m,Samardzic,23,3,St. Margrethen SG
2020-10-01,2802,m,Lachat,21,3,Develier
2020-10-01,9434,w,Köppel,61,1,Au SG
2020-10-01,2803,w,Ackermann,13,1,Bourrignon
2020-10-01,9434,m,Frei,54,3,Au SG
2020-10-01,2803,m,Frund,9,1,Bourrignon
2020-10-01,9434,m,Keller,36,4,Au SG
2020-10-01,2803,m,Girardin,7,3,Bourrignon
2020-10-01,9434,m,Zellweger,36,4,Au SG
2020-10-01,2805,m,n/a,5,4,Soyhières
2020-10-01,9435,w,Sieber,27,1,Heerbrugg
2020-10-01,2806,w,Chèvre,12,1,Mettembert
2020-10-01,9435,w,Hutter,20,4,Heerbrugg
2020-10-01,2806,m,n/a,4,2,Mettembert
2020-10-01,9435,m,Graf,21,3,Heerbrugg
2020-10-01,2807,w,Joray,11,3,Pleigne/Lucelle
2020-10-01,9436,w,Sieber,41,3,Balgach
2020-10-01,2807,w,Monnerat,10,4,Pleigne/Lucelle
2020-10-01,9436,w,Schwerzmann,37,4,Balgach
2020-10-01,2807,m,Odiet,21,1,Pleigne/Lucelle
2020-10-01,9436,w,Weder,33,5,Balgach
2020-10-01,2807,m,Wettstein,20,2,Pleigne/Lucelle
2020-10-01,9436,m,Frei,46,3,Balgach
2020-10-01,2807,m,Guenat,15,3,Pleigne/Lucelle
2020-10-01,9437,w,Kobelt,56,1,Marbach SG
2020-10-01,2807,m,Monnerat,9,4,Pleigne/Lucelle
2020-10-01,9437,w,Frei,21,3,Marbach SG
2020-10-01,2807,m,Pape,9,4,Pleigne/Lucelle
2020-10-01,9437,w,Schick,18,5,Marbach SG
2020-10-01,2812,w,Chèvre,7,2,Movelier
2020-10-01,9437,w,Schmid,18,5,Marbach SG
2020-10-01,2812,w,Brêchet,6,4,Movelier
2020-10-01,9437,m,Schick,22,5,Marbach SG
2020-10-01,2813,w,Willemin,13,2,Ederswiler
2020-10-01,9442,w,Thurnheer,24,5,Berneck/Büriswilen
2020-10-01,2813,w,n/a,4,4,Ederswiler
2020-10-01,9443,w,Köppel,143,3,Widnau
2020-10-01,2813,m,Willemin,13,1,Ederswiler
2020-10-01,9443,w,Heule,77,5,Widnau
2020-10-01,2814,w,Jacquemai,9,2,Roggenburg
2020-10-01,9444,m,Kuster,117,2,Diepoldsau
2020-10-01,2814,w,n/a,4,5,Roggenburg
2020-10-01,9444,m,Weder,89,5,Diepoldsau
2020-10-01,2814,m,Spies,6,5,Roggenburg
2020-10-01,9445,w,Rohner,51,2,Rebstein
2020-10-01,2822,w,Chételat,17,3,Courroux
2020-10-01,9445,m,Graf,75,1,Rebstein
2020-10-01,2822,w,Erard,17,3,Courroux
2020-10-01,9445,m,Keel,27,4,Rebstein
2020-10-01,2822,w,Buchwalder,17,3,Courroux
2020-10-01,9445,m,Gruber,24,5,Rebstein
2020-10-01,2822,m,Berdat,19,3,Courroux
2020-10-01,9450,m,Steiger,90,1,Lüchingen/Altstätten SG
2020-10-01,2822,m,Chételat,14,5,Courroux
2020-10-01,9450,m,Baumgartner,73,5,Lüchingen/Altstätten SG
2020-10-01,2823,w,Fleury,15,1,Courcelon
2020-10-01,9451,m,Baumgartner,65,3,Kriessern
2020-10-01,2823,w,Berdat,7,2,Courcelon
2020-10-01,9451,m,Lüchinger,54,4,Kriessern
2020-10-01,2823,w,Erard,7,2,Courcelon
2020-10-01,9452,w,Gächter,11,3,Hinterforst
2020-10-01,2823,w,Belgrado,6,5,Courcelon
2020-10-01,9452,m,Fischlin,12,2,Hinterforst
2020-10-01,2823,w,Lachat,6,5,Courcelon
2020-10-01,9452,m,Diethelm,12,2,Hinterforst
2020-10-01,2823,m,Rais,8,3,Courcelon
2020-10-01,9452,m,Eugster,11,5,Hinterforst
2020-10-01,2823,m,Hofer,6,4,Courcelon
2020-10-01,9453,w,Haltinner,17,1,Eichberg
2020-10-01,2824,w,Charmillot,62,1,Vicques
2020-10-01,9453,w,Graf,15,2,Eichberg
2020-10-01,2824,w,Fleury,26,2,Vicques
2020-10-01,9453,w,Walt,9,5,Eichberg
2020-10-01,2824,m,Fleury,22,2,Vicques
2020-10-01,9453,m,Haltinner,20,1,Eichberg
2020-10-01,2825,w,Frund,13,2,Courchapoix
2020-10-01,9453,m,Motzer,15,2,Eichberg
2020-10-01,2825,w,Chételat,6,4,Courchapoix
2020-10-01,9453,m,Dürr,11,5,Eichberg
2020-10-01,2825,m,Frund,15,2,Courchapoix
2020-10-01,9462,w,Baumgartner,41,5,Montlingen
2020-10-01,2826,w,Fleury,10,3,Corban
2020-10-01,9462,m,Benz,76,4,Montlingen
2020-10-01,2826,w,Marquis,8,4,Corban
2020-10-01,9463,w,Wüst,65,5,Oberriet SG
2020-10-01,2826,m,Steullet,24,1,Corban
2020-10-01,9463,m,Stieger,100,1,Oberriet SG
2020-10-01,2826,m,Lachat,13,2,Corban
2020-10-01,9463,m,Wüst,91,3,Oberriet SG
2020-10-01,2827,w,Mouttet,18,3,Mervelier/Schelten
2020-10-01,9463,m,Loher,84,4,Oberriet SG
2020-10-01,2827,w,Juillerat,13,4,Mervelier/Schelten
2020-10-01,9463,m,Lüchinger,82,5,Oberriet SG
2020-10-01,2827,w,Chételat,12,5,Mervelier/Schelten
2020-10-01,9464,w,Büchel,97,1,Lienz/Rüthi (Rheintal)
2020-10-01,2827,m,Kottelat,34,2,Mervelier/Schelten
2020-10-01,9464,w,Schneider,79,3,Lienz/Rüthi (Rheintal)
2020-10-01,2828,w,Chételat,61,1,Montsevelier
2020-10-01,9464,m,Göldi,38,5,Lienz/Rüthi (Rheintal)
2020-10-01,2828,w,Koller,26,2,Montsevelier
2020-10-01,9465,w,Gantenbein,7,3,Salez
2020-10-01,2828,w,Bron,19,3,Montsevelier
2020-10-01,9465,m,Reich,6,3,Salez
2020-10-01,2828,m,Chételat,64,1,Montsevelier
2020-10-01,9465,m,Beglinger,6,3,Salez
2020-10-01,2828,m,Lachat,11,4,Montsevelier
2020-10-01,9466,w,Göldi,17,2,Sennwald
2020-10-01,2828,m,Willemin,6,5,Montsevelier
2020-10-01,9466,w,Vetsch,14,5,Sennwald
2020-10-01,2829,w,Fleury,12,2,Vermes
2020-10-01,9466,m,Wohlwend,18,2,Sennwald
2020-10-01,2829,w,Kohler,8,3,Vermes
2020-10-01,9466,m,Berger,15,3,Sennwald
2020-10-01,2829,m,Wenger,6,5,Vermes
2020-10-01,9467,w,Fuchs,7,3,Frümsen
2020-10-01,2830,w,Cuttat,16,2,Courrendlin/Vellerat
2020-10-01,9467,m,Tinner,24,1,Frümsen
2020-10-01,2830,w,Farine,15,4,Courrendlin/Vellerat
2020-10-01,9468,m,Vetsch,20,2,Sax
